Filename,Location Path,Directory,Size (MB),Depth,Scatter Score,Recommended Location
dashboard.html,retention-suite-complete/saas-applications/creative_ai_studio_pro/templates/dashboard.html,retention-suite-complete/saas-applications/creative_ai_studio_pro/templates,0.01,4,16,retention-suite-complete/saas-applications/creative_ai_studio_pro/templates
00_START_HERE.md,archive/system/advanced-systems/00_START_HERE.md,archive/system/advanced-systems,0.01,3,16,.
00_START_HERE.md,JOB_SEARCH_2025/00_START_HERE.md,JOB_SEARCH_2025,0.01,1,16,.
00_START_HERE.md,seo-domination-engine/00_START_HERE.md,seo-domination-engine,0.00,1,16,.
00_START_HERE.md,00_START_HERE.md,.,0.00,0,16,.
styles.css,archive/LIVE-DEPLOYMENT/styles.css,archive/LIVE-DEPLOYMENT,0.04,2,16,HeavenlyHandfs
styles.css,archive/reference-files/business-setup/business_setup/03_business_website/styles.css,archive/reference-files/business-setup/business_setup/03_business_website,0.01,5,16,HeavenlyHandfs
styles.css,HeavenlyHandfs/styles.css,HeavenlyHandfs,0.02,1,16,HeavenlyHandfs
styles.css,heavenlyhands-complete/website/styles.css,heavenlyhands-complete/website,0.00,2,16,HeavenlyHandfs
contact.html,archive/LIVE-DEPLOYMENT/contact.html,archive/LIVE-DEPLOYMENT,0.02,2,16,Dr_Adu_GainesvillePFS_SEO_Project
contact.html,Dr_Adu_GainesvillePFS_SEO_Project/contact.html,Dr_Adu_GainesvillePFS_SEO_Project,0.00,1,16,Dr_Adu_GainesvillePFS_SEO_Project
contact.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages/contact.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages,0.01,5,16,Dr_Adu_GainesvillePFS_SEO_Project
contact.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/contact.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,0.02,4,16,Dr_Adu_GainesvillePFS_SEO_Project
Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/03/Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/03,0.27,5,16,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/05,0.18,5,16,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2025/02,0.30,5,16,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-6.png,josephrosadomd/wp-content/uploads/2024/04,0.26,5,16,josephrosadomd/wp-content/uploads/2024/04
about.html,Dr_Adu_GainesvillePFS_SEO_Project/about.html,Dr_Adu_GainesvillePFS_SEO_Project,0.01,1,16,Dr_Adu_GainesvillePFS_SEO_Project
about.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages/about.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages,0.01,5,16,Dr_Adu_GainesvillePFS_SEO_Project
about.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/about.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,0.02,4,16,Dr_Adu_GainesvillePFS_SEO_Project
about.html,Dr_Adu_GainesvillePFS_SEO_Project/07_Archive_Backup/15_Website_Hosting/pages/about.html,Dr_Adu_GainesvillePFS_SEO_Project/07_Archive_Backup/15_Website_Hosting/pages,0.01,4,16,Dr_Adu_GainesvillePFS_SEO_Project
QUICKSTART.md,tools/QUICKSTART.md,tools,0.01,1,9,advanced_toolkit
QUICKSTART.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides/QUICKSTART.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides,0.00,5,9,advanced_toolkit
QUICKSTART.md,advanced_toolkit/QUICKSTART.md,advanced_toolkit,0.00,1,9,advanced_toolkit
sortD.sh,tools/utilities/system/cleanup/sortD.sh,tools/utilities/system/cleanup,0.00,4,9,tools/utilities/system/cleanup
sortD.sh,tools/utilities/organizers/clean_organizer/sortD.sh,tools/utilities/organizers/clean_organizer,0.00,4,9,tools/utilities/system/cleanup
sortD.sh,tools/utilities/duplicates/fdupes/sortD.sh,tools/utilities/duplicates/fdupes,0.00,4,9,tools/utilities/system/cleanup
index2.html,tools/utilities/system/cleanup/index2.html,tools/utilities/system/cleanup,0.10,4,9,archive/LIVE-DEPLOYMENT
index2.html,archive/LIVE-DEPLOYMENT/fixes/index2.html,archive/LIVE-DEPLOYMENT/fixes,0.06,3,9,archive/LIVE-DEPLOYMENT
index2.html,archive/LIVE-DEPLOYMENT/index2.html,archive/LIVE-DEPLOYMENT,0.06,2,9,archive/LIVE-DEPLOYMENT
settings.json,tools/utilities/system/cleanup/config/settings.json,tools/utilities/system/cleanup/config,0.00,5,9,Dr_Adu_GainesvillePFS_SEO_Project
settings.json,Dr_Adu_GainesvillePFS_SEO_Project/settings.json,Dr_Adu_GainesvillePFS_SEO_Project,0.00,1,9,Dr_Adu_GainesvillePFS_SEO_Project
settings.json,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/config/settings.json,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/config,0.00,4,9,Dr_Adu_GainesvillePFS_SEO_Project
config.py,tools/devtools/development_utilities/config.py,tools/devtools/development_utilities,0.00,3,9,tools/devtools/development_utilities
config.py,tools/data/file_organization/config.py,tools/data/file_organization,0.00,3,9,tools/devtools/development_utilities
config.py,archive/system/advanced-systems/SCRIPTS/config.py,archive/system/advanced-systems/SCRIPTS,0.01,4,9,tools/devtools/development_utilities
bot.py,tools/devtools/development_utilities/bot.py,tools/devtools/development_utilities,0.01,3,9,tools/devtools/development_utilities
bot.py,tools/automation/api_integrations/bot.py,tools/automation/api_integrations,0.00,3,9,tools/devtools/development_utilities
bot.py,tools/media/image/bot.py,tools/media/image,0.01,3,9,tools/devtools/development_utilities
CONSOLIDATION_COMPLETE.md,tools/CONSOLIDATION_COMPLETE.md,tools,0.01,1,9,Dr_Adu_GainesvillePFS_SEO_Project
CONSOLIDATION_COMPLETE.md,archive/system/advanced-systems/CONSOLIDATION-DOCS/CONSOLIDATION_COMPLETE.md,archive/system/advanced-systems/CONSOLIDATION-DOCS,0.01,4,9,Dr_Adu_GainesvillePFS_SEO_Project
CONSOLIDATION_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project/CONSOLIDATION_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project,0.00,1,9,Dr_Adu_GainesvillePFS_SEO_Project
setup.py,tools/automation/web/setup.py,tools/automation/web,0.00,3,9,tools/automation/web
setup.py,archive/system/advanced-systems/deep-research-tool/setup.py,archive/system/advanced-systems/deep-research-tool,0.00,4,9,tools/automation/web
setup.py,archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/intelligent-organization-system/setup.py,archive/backups/2026-01-11/heavenlyHands-copy-backup-20260101/intelligent-organization-system,0.01,5,9,tools/automation/web
lang.js,html-assets/assets/SBHTML/D0P3 SB21/Scripts/lang.js,html-assets/assets/SBHTML/D0P3 SB21/Scripts,0.00,5,9,html-assets/assets/SBHTML/D0P3 SB21/Scripts
lang.js,html-assets/assets/SBHTML/D0P3 SB20/Scripts/lang.js,html-assets/assets/SBHTML/D0P3 SB20/Scripts,0.00,5,9,html-assets/assets/SBHTML/D0P3 SB21/Scripts
lang.js,html-assets/assets/SBHTML/D0P3 SB11/Scripts/lang.js,html-assets/assets/SBHTML/D0P3 SB11/Scripts,0.02,5,9,html-assets/assets/SBHTML/D0P3 SB21/Scripts
23.png,html-assets/assets/SBHTML/D0P3 SB11/Stuff/Plain/23.png,html-assets/assets/SBHTML/D0P3 SB11/Stuff/Plain,0.01,6,9,josephrosadomd/wp-content/uploads/2025/03
23.png,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo/23.png,html-assets/assets/SBHTML/D0P3 SB4/Stuff/primo,0.01,6,9,josephrosadomd/wp-content/uploads/2025/03
23.png,josephrosadomd/wp-content/uploads/2025/03/23.png,josephrosadomd/wp-content/uploads/2025/03,0.24,5,9,josephrosadomd/wp-content/uploads/2025/03
duplicate_analysis.csv,analysis/csv/duplicate_analysis.csv,analysis/csv,0.00,2,9,analysis/csv
duplicate_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output/duplicate_analysis.csv,archive/system/advanced-systems/deep-research-tool/test_output,0.41,5,9,analysis/csv
duplicate_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis/duplicate_analysis.csv,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,analysis/csv
HOME_DEEPDIVE_REPORT.md,analysis/reports/HOME_DEEPDIVE_REPORT.md,analysis/reports,0.02,2,9,.
HOME_DEEPDIVE_REPORT.md,HOME_DEEPDIVE_REPORT.md,.,0.01,0,9,.
HOME_DEEPDIVE_REPORT.md,exports/dedupe_operations_20260101/HOME_DEEPDIVE_REPORT.md,exports/dedupe_operations_20260101,0.02,2,9,.
START_HERE.md,archive/system/advanced-systems/DOCUMENTATION/01_QUICK_START/START_HERE.md,archive/system/advanced-systems/DOCUMENTATION/01_QUICK_START,0.01,5,9,.
START_HERE.md,START_HERE.md,.,0.00,0,9,.
START_HERE.md,ai-ml-notes/START_HERE.md,ai-ml-notes,0.01,1,9,.
QUICK_REFERENCE.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/session-summaries/QUICK_REFERENCE.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/session-summaries,0.01,5,9,advanced_toolkit
QUICK_REFERENCE.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides/QUICK_REFERENCE.md,archive/system/advanced-systems/MARKDOWN-ARCHIVE/api-guides,0.01,5,9,advanced_toolkit
QUICK_REFERENCE.md,advanced_toolkit/QUICK_REFERENCE.md,advanced_toolkit,0.01,1,9,advanced_toolkit
duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output/duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output,0.66,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis/duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis/duplicate_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
tree_data.json,archive/system/advanced-systems/deep-research-tool/test_output/tree_data.json,archive/system/advanced-systems/deep-research-tool/test_output,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
tree_data.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/tree_data.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
tree_data.json,archive/system/advanced-systems/deep-research-tool/html_analysis/tree_data.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output/depth_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis/depth_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis/depth_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output/codex_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis/codex_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis/codex_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
analysis_result.json,archive/system/advanced-systems/deep-research-tool/test_output/analysis_result.json,archive/system/advanced-systems/deep-research-tool/test_output,0.07,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
analysis_result.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/analysis_result.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
analysis_result.json,archive/system/advanced-systems/deep-research-tool/html_analysis/analysis_result.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
interactive_tree.html,archive/system/advanced-systems/deep-research-tool/test_output/interactive_tree.html,archive/system/advanced-systems/deep-research-tool/test_output,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
interactive_tree.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis/interactive_tree.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
interactive_tree.html,archive/system/advanced-systems/deep-research-tool/html_analysis/interactive_tree.html,archive/system/advanced-systems/deep-research-tool/html_analysis,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output/category_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/category_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis/category_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output/category_analysis.html,archive/system/advanced-systems/deep-research-tool/test_output,0.02,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis/category_analysis.html,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
category_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis/category_analysis.html,archive/system/advanced-systems/deep-research-tool/html_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
file_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output/file_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
file_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/file_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
file_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis/file_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output/codex_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/codex_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
codex_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis/codex_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output/depth_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/depth_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
depth_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis/depth_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.00,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output/duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/test_output,0.67,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis/duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/markdown_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis/duplicate_analysis.json,archive/system/advanced-systems/deep-research-tool/html_analysis,0.01,5,9,archive/system/advanced-systems/deep-research-tool/markdown_analysis
services.html,archive/LIVE-DEPLOYMENT/services.html,archive/LIVE-DEPLOYMENT,0.02,2,9,archive/LIVE-DEPLOYMENT
services.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages/services.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/DrAdu-SEO-OPTIMIZED/public/pages,0.01,5,9,archive/LIVE-DEPLOYMENT
services.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting/services.html,Dr_Adu_GainesvillePFS_SEO_Project/01_Project_Files/Dr_Adu_GainesvillePFS_SEO_Project/15_Website_Hosting,0.02,4,9,archive/LIVE-DEPLOYMENT
INTEGRATION_GUIDE.md,archive/LIVE-DEPLOYMENT/INTEGRATION_GUIDE.md,archive/LIVE-DEPLOYMENT,0.02,2,9,advanced_toolkit
INTEGRATION_GUIDE.md,ai-ml-notes/INTEGRATION_GUIDE.md,ai-ml-notes,0.00,1,9,advanced_toolkit
INTEGRATION_GUIDE.md,advanced_toolkit/INTEGRATION_GUIDE.md,advanced_toolkit,0.01,1,9,advanced_toolkit
README_START_HERE.md,README_START_HERE.md,.,0.00,0,9,.
README_START_HERE.md,ai-ml-notes/README_START_HERE.md,ai-ml-notes,0.01,1,9,.
README_START_HERE.md,advanced_toolkit/README_START_HERE.md,advanced_toolkit,0.01,1,9,.
course.json,retention-suite-complete/digital-products/educational-content/generated_courses/creative_ai_tools_for_designers/course.json,retention-suite-complete/digital-products/educational-content/generated_courses/creative_ai_tools_for_designers,0.01,5,9,retention-suite-complete/digital-products/educational-content/generated_courses/digital_marketing_automation_bootcamp
course.json,retention-suite-complete/digital-products/educational-content/generated_courses/complete_ai_content_creation_masterclass/course.json,retention-suite-complete/digital-products/educational-content/generated_courses/complete_ai_content_creation_masterclass,0.01,5,9,retention-suite-complete/digital-products/educational-content/generated_courses/digital_marketing_automation_bootcamp
course.json,retention-suite-complete/digital-products/educational-content/generated_courses/digital_marketing_automation_bootcamp/course.json,retention-suite-complete/digital-products/educational-content/generated_courses/digital_marketing_automation_bootcamp,0.01,5,9,retention-suite-complete/digital-products/educational-content/generated_courses/digital_marketing_automation_bootcamp
Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2025/03/Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2025/03,0.33,5,9,josephrosadomd/wp-content/uploads/2021/06
Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2025/05,0.28,5,9,josephrosadomd/wp-content/uploads/2021/06
Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2021/06/Blog-Rosado-4.png,josephrosadomd/wp-content/uploads/2021/06,0.37,5,9,josephrosadomd/wp-content/uploads/2021/06
4.png,josephrosadomd/wp-content/uploads/2025/03/4.png,josephrosadomd/wp-content/uploads/2025/03,0.02,5,9,josephrosadomd/wp-content/uploads/2024/04
4.png,josephrosadomd/wp-content/uploads/2025/02/4.png,josephrosadomd/wp-content/uploads/2025/02,0.23,5,9,josephrosadomd/wp-content/uploads/2024/04
4.png,josephrosadomd/wp-content/uploads/2024/04/4.png,josephrosadomd/wp-content/uploads/2024/04,0.31,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2025/05,0.32,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2025/02,0.63,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-7.png,josephrosadomd/wp-content/uploads/2024/04,0.26,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2025/05,0.20,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2025/02,0.13,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-1.png,josephrosadomd/wp-content/uploads/2024/04,0.15,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2025/05,0.14,5,9,josephrosadomd/wp-content/uploads/2021/06
Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2025/02,0.16,5,9,josephrosadomd/wp-content/uploads/2021/06
Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2021/06/Blog-Rosado-3.png,josephrosadomd/wp-content/uploads/2021/06,0.30,5,9,josephrosadomd/wp-content/uploads/2021/06
Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2025/05,0.26,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2025/02/Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2025/02,0.05,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-2.png,josephrosadomd/wp-content/uploads/2024/04,0.19,5,9,josephrosadomd/wp-content/uploads/2024/04
Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2025/05/Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2025/05,0.25,5,9,josephrosadomd/wp-content/uploads/2020/06
Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2024/04/Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2024/04,0.52,5,9,josephrosadomd/wp-content/uploads/2020/06
Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2020/06/Blog-Rosado-5-1.png,josephrosadomd/wp-content/uploads/2020/06,0.44,5,9,josephrosadomd/wp-content/uploads/2020/06
VERIFICATION_COMPLETE.md,VERIFICATION_COMPLETE.md,.,0.00,0,4,.
VERIFICATION_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project/VERIFICATION_COMPLETE.md,Dr_Adu_GainesvillePFS_SEO_Project,0.00,1,4,.
ADVANCED_IMPROVEMENTS_AND_SUGGESTIONS.md,SEO_CONTENT_STRATEGY/ADVANCED_IMPROVEMENTS_AND_SUGGESTIONS.md,SEO_CONTENT_STRATEGY,0.03,1,4,.
ADVANCED_IMPROVEMENTS_AND_SUGGESTIONS.md,ADVANCED_IMPROVEMENTS_AND_SUGGESTIONS.md,.,0.11,0,4,.
HANDOFF_DOCUMENT.md,SEO_CONTENT_STRATEGY/HANDOFF_DOCUMENT.md,SEO_CONTENT_STRATEGY,0.00,1,4,.
HANDOFF_DOCUMENT.md,HANDOFF_DOCUMENT.md,.,0.01,0,4,.
avatar_arts_music_analytics_hub.html,organized_intelligent/Development_and_Code/avatar_arts_music_analytics_hub.html,organized_intelligent/Development_and_Code,0.04,2,4,organized_intelligent/Development_and_Code
avatar_arts_music_analytics_hub.html,docs/portfolio/avatar_arts_music_analytics_hub.html,docs/portfolio,0.03,2,4,organized_intelligent/Development_and_Code
config.html,organized_intelligent/Development_and_Code/config.html,organized_intelligent/Development_and_Code,0.00,2,4,organized_intelligent/Development_and_Code
config.html,tools/utilities/system/cleanup/og/config.py.md/config.html,tools/utilities/system/cleanup/og/config.py.md,0.01,6,4,organized_intelligent/Development_and_Code
glitch.html,organized_intelligent/Uncategorized/glitch.html,organized_intelligent/Uncategorized,0.00,2,4,html-assets
glitch.html,html-assets/glitch.html,html-assets,0.06,1,4,html-assets
404.html,organized_intelligent/Uncategorized/404.html,organized_intelligent/Uncategorized,0.00,2,4,avatararts-deployment/heavenlyhands
404.html,avatararts-deployment/heavenlyhands/404.html,avatararts-deployment/heavenlyhands,0.00,2,4,avatararts-deployment/heavenlyhands
_downloads.html,organized_intelligent/Uncategorized/_downloads.html,organized_intelligent/Uncategorized,0.00,2,4,josephrosadomd
_downloads.html,josephrosadomd/_downloads.html,josephrosadomd,0.00,1,4,josephrosadomd
SEO_branding_analysis.html,organized_intelligent/Business_and_Strategy/SEO_branding_analysis.html,organized_intelligent/Business_and_Strategy,0.57,2,4,html-assets/business
SEO_branding_analysis.html,html-assets/business/SEO_branding_analysis.html,html-assets/business,0.89,2,4,html-assets/business
blog.html,organized_intelligent/Visual_Arts_and_Design/blog.html,organized_intelligent/Visual_Arts_and_Design,0.03,2,4,archive/LIVE-DEPLOYMENT
blog.html,archive/LIVE-DEPLOYMENT/blog.html,archive/LIVE-DEPLOYMENT,0.02,2,4,archive/LIVE-DEPLOYMENT
MANIFEST.json,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/01_GENERATIVE_AUTOMATION_SUITE/MANIFEST.json,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/01_GENERATIVE_AUTOMATION_SUITE,0.00,3,4,MASTER_SEO_PACKAGE_2024/DEPLOYMENT_PACKAGES/02_AI_WORKFLOW_AUTOMATION
