File Path,Category,Priority,Confidence,Complexity,Maturity,Description,Destinations
/Users/steven/Music/analysis/Kings_and_Queens_of_Litter_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix249_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-oG_Remix239_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_dup1_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered107_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Moonlit Nights_20_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in_This_aLLey_Where_i_HiDe-reflective_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_No_More_Lies_v4-2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Vine_of_the_Void_Remix_Blessed_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Stacie_the_Wind_Dont_Ask_Why332_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Echoes_of_Yesterday_Remastered2_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in-this-alley-where-i-hide-grunge259_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang_Spirit_Sang_Violin_Duo_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_(Remix)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Sammys_Serenade_Remastered_LadyGroup_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Murray_Kyle_-_Standing_on_One_Side_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang_(Etherial_Duo_Ritual)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_No_More_Lies_v4_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Moonlit Nights _(3:04)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/epic_fantasy_ballade_instrumental_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Love_in_Imperfection_Remastered2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang_(Sacred_Drum_Ritual)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Tapestry_of_Tyranny_7592_Remix_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Dance Like Nobody's Watching_219_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered107_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/feather_fang_(duo_flute_ritual)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Graves_Before_Throne_Ballad_Remix_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/The_Alley_King_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/epic_fantasy_battle_ballade_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Love_is_rubbish_Lets_Get_Trashy_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Enchanted Woods Song Adventure_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/iBecame_BloodRitualRemix_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Sammys_Serenade_Remastered_x22-1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/The_Plantagenets_Remix324_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/iBecame_industrialRitual_Bleed_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Shadows on the Horizon (1)_225_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Tapestry_of_Tyranny_Remix550_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Moonlit Nights_3_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/moonly-alley--howling-banjo239_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_whispers-feelers-chill_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Witches_Road_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Echoes_of_Yesterday_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Dancing_Through_the_Veil_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Bite_in_the_Night_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Tapestry_of_Tyranny759_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in the Alley where Hope Flies_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs - [Remastered]_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Recycled_Symphony2_Remastered_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/PeTals_FaLL_Remasteredflutr_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs_-_Encore_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/iBecame_DuoBloodRitual_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang__DuoRitualHigh_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs _ [Remastered]_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/i_Became__Vine_of_the_Void_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Kings and Queens of Litter_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rubbish-love-disarray-244_1_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/In_The_Hollow156-pt2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/in This aLLey Where i HiDe_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/BackAlley_Anthem114_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/The_Spirits_Are_Near__Duo_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Bite_in_the_Night-4m-xtra_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rubbish-love-disarray-309_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Journey Through the Desert_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory - (4:03)_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Standing_on_One_Side_mixd_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Junkyard Symphony 15_311_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Chamber_of_Silence_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Live_fast_Eat_Trash_alt1_analysis 2.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_whispersRemastered1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Alley1_359_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/HeavenlyHands-jingle44-2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Junkyard Symphony 14_311_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Love_in_Imperfection_v_4_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory - (3:48)_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/BackAlley_Anthem_Raw_204_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Shadows on the Horizon_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Tapestry_of_Tyranny_Remix_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_Tree_Remix-154_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Alley Songs 9_239_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/The_Plantagenets314_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/HeavenlyHands-jingle44-3_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book of Memory - (4:18)_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/stormchild-girl-chill322_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/HeavenlyHands-jingle125_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rocketMan-plucky_Cover_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Junkyard Symphony 4_259_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Dancing_Through_the_Veil_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory348-duo_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Feather_Fang__EpicLady_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Chamber_of_Silence_by__analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Junkyard Symphony 21_239_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Royal_Succession_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/HeavenlyHands-jingle52_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Alley_359_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Drink_of_Me_Beast_Remix_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/iBecame_DuoBloodRitual_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Tapestry_of_Tyranny714_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/blues in the alley_315_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Blues in the Alley_340_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bookOmemory_403_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Spiral_Architect_dup1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/rocketMan-plucky_Cover_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/No_More_Love_Songs249_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Sammy's Moonlit Blues_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_Tree_Remix-154_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_whispers-v4-og_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_Love343_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Vine_of_the_Void_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_Loveremixd3_1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bite_in_the_night338_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Book_Of_Memory413_Alt_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/The_Spirits_Are_Near_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Royal_Succession_alt1_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_whispers-v4-2_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/bite_in_the_night317_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Summer_LoveReMix433_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heroes Rise_(2)_159_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Heroes RiSe_(3)_159_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
/Users/steven/Music/analysis/Willow_whispers-folk_analysis.txt,AI/ML,19.04,47.60%,unknown,unknown,Small file | Text content | AI/ML related,~/Documents/CsV/AI-ML/Production | ~/Documents/CsV/AI-ML/Experimental
