old_path,new_path,action,category,size_mb,file_count
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB20/Scripts,projects/D0P3 SB20_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW9/Scripts,projects/SB EW9_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/Dragon Skellie/Css,content/Dragon Skellie_Css,MOVE,content,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW72/Scripts,projects/SB EW72_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW88/Stuff,content/SB EW88_Stuff,MOVE,content,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW88/Scripts,projects/SB EW88_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/SB EW21/Scripts,projects/SB EW21_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/html-assets/assets/SBHTML/D0P3 SB2/Scripts,projects/D0P3 SB2_Scripts,MOVE,development,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/68,content/68,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/ac,content/ac,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/a5,content/a5,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/27,content/27,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/2c,content/objects_2c,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/objects/47,content/objects_47,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/info,content/.git_info,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/logs/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/.git/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/suno-api/src/app/docs,content/app_docs,MOVE,content,0.00390625,1
CONTENT_ASSETS/music-empire/suno-analytics-seo/notebooks/.ipynb_checkpoints,content/.ipynb_checkpoints,MOVE,content,0.00390625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/system/cleanup/.lh/CSV,projects/.lh_CSV,MOVE,development,0.00390625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/batch,projects/batch,MOVE,development,0.00390625,0
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/batch/batch,projects/batch_batch,MOVE,development,0.00390625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/sort,projects/sort,MOVE,development,0.00390625,0
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/sort/Sort,projects/Sort,MOVE,development,0.00390625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/file_sorter,projects/file_sorter,MOVE,development,0.00390625,0
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/utilities/organizers/file_sorter/.lh,projects/file_sorter_.lh,MOVE,development,0.00390625,1
DEVELOPMENT/utilities/UTILITIES_TOOLS/tools/devtools/development_utilities/.ruff_cache/0.14.6,projects/0.14.6,MOVE,development,0.00390625,1
DEVELOPMENT/ai-tools/AI_TOOLS/content-generation/AI_CONTENT/claude_tools,projects/claude_tools,MOVE,development,0.00390625,1
DEVELOPMENT/dna-cold-case-ai/DNA_COLD_CASE_AI/config,projects/DNA_COLD_CASE_AI_config,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/objects/f5,projects/f5,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/objects/86,projects/objects_86,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/objects/9a,projects/9a,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/objects/e6,projects/objects_e6,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/info,projects/.git_info,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/logs/refs/heads,projects/refs_heads,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/logs/refs/remotes,projects/refs_remotes,MOVE,development,0.00390625,0
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/logs/refs/remotes/origin,projects/remotes_origin,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/refs/heads,projects/refs_heads,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/refs/remotes,projects/refs_remotes,MOVE,development,0.00390625,0
DEVELOPMENT/code-projects/CODE_PROJECTS/content-creation-tools/04_content_creation/.git/refs/remotes/origin,projects/remotes_origin,MOVE,development,0.00390625,1
DEVELOPMENT/code-projects/CODE_PROJECTS/avatararts/_,projects/_,MOVE,development,0.00390625,1
OTHER_MISC/Portfolio/Reports,docs/Portfolio_Reports,MOVE,documentation,0.00390625,1
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/info,content/.git_info,MOVE,content,0.00390625,1
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/logs,content/.git_logs,MOVE,content,0.00390625,0
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/logs/refs,content/logs_refs,MOVE,content,0.00390625,0
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/logs/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/refs,content/.git_refs,MOVE,content,0.00390625,0
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/refs/remotes,content/refs_remotes,MOVE,content,0.00390625,0
SEO_MARKETING/SEO_CONTENT_STRATEGY/SEO_YouTube_2025_Dataset/.git/refs/remotes/origin,content/remotes_origin,MOVE,content,0.00390625,1
SEO_MARKETING/documentation/sphinx,docs/sphinx,MOVE,documentation,0.00390625,1
SEO_MARKETING/SEO_YouTube_2025_Dataset/.git/hooks,projects/.git_hooks,MOVE,data,0.00390625,1
ai-sites/form/formy/css/js,content/css_js,MOVE,content,0.00390625,1
ai-sites/creative-ai-marketplace/scripts,projects/creative-ai-marketplace_scripts,MOVE,development,0.00390625,1
ai-sites/disco/mp3/Beautiful_Mess_Indie_Folk_Acoustic/Beautiful_Mess_Indie_Folk_Acoustic,content/Beautiful_Mess_Indie_Folk_Acoustic_Beautiful_Mess_Indie_Folk_Acoustic,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Sammy's_Serenade_(Remastered),content/mp3_Sammy's_Serenade_(Remastered),MOVE,content,0.00390625,1
ai-sites/disco/mp3/Beautiful_Mess_Whimsical_Story/Beautiful_Mess_Whimsical_Story,content/Beautiful_Mess_Whimsical_Story_Beautiful_Mess_Whimsical_Story,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Kings_and_Queens_of_Litter_(Remastered)1,content/mp3_Kings_and_Queens_of_Litter_(Remastered)1,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Recycled_Symphony2_(Remastered)/Recycled_Symphony2_(Remastered),content/Recycled_Symphony2_(Remastered)_Recycled_Symphony2_(Remastered),MOVE,content,0.00390625,1
ai-sites/disco/mp3/in-this--aLLey-where-i-hiDe/in-this--aLLey-where-i-hiDe,content/in-this--aLLey-where-i-hiDe_in-this--aLLey-where-i-hiDe,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-feelers-chill/Willow_whispers-feelers-chill,content/Willow_whispers-feelers-chill_Willow_whispers-feelers-chill,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-indie-folk-feelers/Willow_whispers-indie-folk-feelers,content/Willow_whispers-indie-folk-feelers_Willow_whispers-indie-folk-feelers,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heartbeats_in_the_Dark2_(Remastered)_(1)/Heartbeats_in_the_Dark2_(Remastered)_(1),content/Heartbeats_in_the_Dark2_(Remastered)_(1)_Heartbeats_in_the_Dark2_(Remastered)_(1),MOVE,content,0.00390625,1
ai-sites/disco/mp3/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered),content/Junkyard_Symphony_Scraps_(Remastered)_Junkyard_Symphony_Scraps_(Remastered),MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-v4-og/Willow_whispers-v4-og,content/Willow_whispers-v4-og_Willow_whispers-v4-og,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2,content/Kings_and_Queens_of_Litter_(Remastered)1 2_Kings_and_Queens_of_Litter_(Remastered)1 2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heartbeats_in_the_Dark-v4/Heartbeats_in_the_Dark-v4,content/Heartbeats_in_the_Dark-v4_Heartbeats_in_the_Dark-v4,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-og/Willow_whispers-og,content/Willow_whispers-og_Willow_whispers-og,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Dusty_Rhymes_and_Grime/Dusty_Rhymes_and_Grime,content/Dusty_Rhymes_and_Grime_Dusty_Rhymes_and_Grime,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2,content/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2,content/in_this_alley_where_i_Hide_-_LIVE-stadium 2_in_this_alley_where_i_Hide_-_LIVE-stadium 2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Sammys_Serenade_(Remastered)/Sammys_Serenade_(Remastered),content/Sammys_Serenade_(Remastered)_Sammys_Serenade_(Remastered),MOVE,content,0.00390625,1
ai-sites/disco/mp3/Junkyard_Symphony_Scraps2_(Remastered),content/mp3_Junkyard_Symphony_Scraps2_(Remastered),MOVE,content,0.00390625,1
ai-sites/disco/mp3/The_Sound_of_Ancestors_(Remastered)1/The_Sound_of_Ancestors_(Remastered)1,content/The_Sound_of_Ancestors_(Remastered)1_The_Sound_of_Ancestors_(Remastered)1,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Junkyard_Symphony_Scraps2_(Remastered)_2,content/mp3_Junkyard_Symphony_Scraps2_(Remastered)_2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-folk-355/Willow_whispers-folk-355,content/Willow_whispers-folk-355_Willow_whispers-folk-355,MOVE,content,0.00390625,1
ai-sites/disco/mp3/From_Ashes_I_Will_Rise/From_Ashes_I_Will_Rise,content/From_Ashes_I_Will_Rise_From_Ashes_I_Will_Rise,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heartbeats_in_the_Dark2-v4/Heartbeats_in_the_Dark2-v4,content/Heartbeats_in_the_Dark2-v4_Heartbeats_in_the_Dark2-v4,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Echoes_in_the_Alley/Echoes_in_the_Alley,content/Echoes_in_the_Alley_Echoes_in_the_Alley,MOVE,content,0.00390625,1
ai-sites/disco/mp3/echoes_of_moonlight_song_lyrics/echoes_of_moonlight_song_lyrics,content/echoes_of_moonlight_song_lyrics_echoes_of_moonlight_song_lyrics,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-feelers-chill-lady/Willow_whispers-feelers-chill-lady,content/Willow_whispers-feelers-chill-lady_Willow_whispers-feelers-chill-lady,MOVE,content,0.00390625,1
ai-sites/disco/mp3/echoes_of_yesterday_remastered/echoes_of_yesterday_remastered,content/echoes_of_yesterday_remastered_echoes_of_yesterday_remastered,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Willow_whispers-feels/Willow_whispers-feels,content/Willow_whispers-feels_Willow_whispers-feels,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Love_in_Imperfection_(Remastered)2/Love_in_Imperfection_(Remastered)2,content/Love_in_Imperfection_(Remastered)2_Love_in_Imperfection_(Remastered)2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-og-best_2,content/mp3_in_this_alley_where_i_Hide_-_LIVE-og-best_2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Echoes_of_Moonlight-v4/Echoes_of_Moonlight-v4,content/Echoes_of_Moonlight-v4_Echoes_of_Moonlight-v4,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Echoes_of_the_Junkyard_v4_2/Echoes_of_the_Junkyard_v4_2,content/Echoes_of_the_Junkyard_v4_2_Echoes_of_the_Junkyard_v4_2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/echoes-of-yesterday-remastered/echoes-of-yesterday-remastered,content/echoes-of-yesterday-remastered_echoes-of-yesterday-remastered,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Sammys_Serenade_(Remastered)2/Sammys_Serenade_(Remastered)2,content/Sammys_Serenade_(Remastered)2_Sammys_Serenade_(Remastered)2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2,content/Junkyard_Symphony_Scraps2_(Remastered) 2_Junkyard_Symphony_Scraps2_(Remastered) 2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Love_is_rubbish_Lets_Get_Trashy/Love_is_rubbish_Lets_Get_Trashy,content/Love_is_rubbish_Lets_Get_Trashy_Love_is_rubbish_Lets_Get_Trashy,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Love_is_rubbish_Let's_Get_Trashy,content/mp3_Love_is_rubbish_Let's_Get_Trashy,MOVE,content,0.00390625,1
ai-sites/disco/mp3/in_this_alley_where_i_Hide_-_LIVE-og-best 2/in_this_alley_where_i_Hide_-_LIVE-og-best 2,content/in_this_alley_where_i_Hide_-_LIVE-og-best 2_in_this_alley_where_i_Hide_-_LIVE-og-best 2,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heartbeats_in_the_Dark_Soft_Whispers/Heartbeats_in_the_Dark_Soft_Whispers,content/Heartbeats_in_the_Dark_Soft_Whispers_Heartbeats_in_the_Dark_Soft_Whispers,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Echoes_of_Yesterday-v4/Echoes_of_Yesterday-v4,content/Echoes_of_Yesterday-v4_Echoes_of_Yesterday-v4,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Echoes_of_the_Alley_Blues/Echoes_of_the_Alley_Blues,content/Echoes_of_the_Alley_Blues_Echoes_of_the_Alley_Blues,MOVE,content,0.00390625,1
ai-sites/disco/mp3/Heartbeats_in_the_Dark_Remastered_Song_Lyrics/Heartbeats_in_the_Dark_Remastered_Song_Lyrics,content/Heartbeats_in_the_Dark_Remastered_Song_Lyrics_Heartbeats_in_the_Dark_Remastered_Song_Lyrics,MOVE,content,0.00390625,1
ai-sites/creative-ai-agency/scripts,projects/creative-ai-agency_scripts,MOVE,business,0.00390625,1
ai-sites/Business,projects/ai-sites_Business,MOVE,business,0.00390625,0
ai-sites/Business/AvatarArts_Portfolio_AutoBuilder,projects/Business_AvatarArts_Portfolio_AutoBuilder,MOVE,business,0.00390625,0
ai-sites/Business/AvatarArts_Portfolio_AutoBuilder/.github,projects/AvatarArts_Portfolio_AutoBuilder_.github,MOVE,business,0.00390625,0
ai-sites/Business/AvatarArts_Portfolio_AutoBuilder/.github/workflows,projects/.github_workflows,MOVE,business,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.yarn/cache,content/.yarn_cache,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.lh/backend,content/.lh_backend,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/66,content/objects_66,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/32,content/objects_32,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/69,content/objects_69,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/56,content/objects_56,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/67,content/objects_67,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/0e,content/objects_0e,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/b5,content/objects_b5,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/d0,content/objects_d0,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/df,content/objects_df,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/d1,content/objects_d1,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/e3,content/objects_e3,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/29,content/objects_29,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/1f,content/objects_1f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/1a,content/objects_1a,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/8f,content/objects_8f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/7e,content/objects_7e,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/19,content/objects_19,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/81,content/objects_81,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/86,content/objects_86,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/72,content/objects_72,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/3f,content/objects_3f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/a9,content/objects_a9,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/ea,content/objects_ea,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/e8,content/objects_e8,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/c2,content/objects_c2,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/e7,content/objects_e7,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/2c,content/objects_2c,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/70,content/objects_70,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/4a,content/objects_4a,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/85,content/objects_85,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/1d,content/objects_1d,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/76,content/objects_76,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/49,content/objects_49,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/2b,content/objects_2b,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/8b,content/objects_8b,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/objects/22,content/objects_22,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/info,content/.git_info,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/logs/refs,content/logs_refs,MOVE,content,0.00390625,0
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/logs/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/refs,content/.git_refs,MOVE,content,0.00390625,0
ai-sites/heavenlyHands copy/cleanconnect-pro/.git/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance/Business,projects/02_Business_and_Finance_Business,MOVE,business,0.00390625,0
ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance/Business/AvatarArts_Portfolio_AutoBuilder,projects/Business_AvatarArts_Portfolio_AutoBuilder,MOVE,business,0.00390625,0
ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance/Business/AvatarArts_Portfolio_AutoBuilder/.github,projects/AvatarArts_Portfolio_AutoBuilder_.github,MOVE,business,0.00390625,0
ai-sites/steven-chaplinski-website/content/services/02_Business_and_Finance/Business/AvatarArts_Portfolio_AutoBuilder/.github/workflows,projects/.github_workflows,MOVE,business,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.yarn/cache,content/.yarn_cache,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.lh/backend,content/.lh_backend,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/66,content/objects_66,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/32,content/objects_32,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/69,content/objects_69,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/56,content/objects_56,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/67,content/objects_67,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/0e,content/objects_0e,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/b5,content/objects_b5,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d0,content/objects_d0,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/df,content/objects_df,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/d1,content/objects_d1,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e3,content/objects_e3,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/29,content/objects_29,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1f,content/objects_1f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1a,content/objects_1a,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/8f,content/objects_8f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/7e,content/objects_7e,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/19,content/objects_19,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/81,content/objects_81,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/86,content/objects_86,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/72,content/objects_72,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/3f,content/objects_3f,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/a9,content/objects_a9,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/ea,content/objects_ea,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e8,content/objects_e8,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/c2,content/objects_c2,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/e7,content/objects_e7,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/2c,content/objects_2c,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/70,content/objects_70,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/4a,content/objects_4a,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/85,content/objects_85,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/1d,content/objects_1d,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/76,content/objects_76,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/49,content/objects_49,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/2b,content/objects_2b,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/8b,content/objects_8b,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/objects/22,content/objects_22,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/info,content/.git_info,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/logs/refs,content/logs_refs,MOVE,content,0.00390625,0
ai-sites/heavenlyHands/cleanconnect-pro/.git/logs/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
ai-sites/heavenlyHands/cleanconnect-pro/.git/refs,content/.git_refs,MOVE,content,0.00390625,0
ai-sites/heavenlyHands/cleanconnect-pro/.git/refs/heads,content/refs_heads,MOVE,content,0.00390625,1
ai-sites/seo-optimized-content/scripts,projects/seo-optimized-content_scripts,MOVE,development,0.00390625,1
ai-sites/ai-content-studio/scripts,projects/ai-content-studio_scripts,MOVE,development,0.00390625,1
ai-sites/passive-income-empire/marketing/templates,projects/marketing_templates,MOVE,business,0.00390625,1
ai-sites/marketing/templates,content/marketing_templates,MOVE,content,0.00390625,1
ai-sites/content-management/retention-hub/recipes/templates,content/recipes_templates,MOVE,content,0.00390625,1
ai-sites/content-management/retention-hub/recipes/data,content/recipes_data,MOVE,content,0.00390625,1
ai-sites/ai-video-pipeline/scripts,projects/ai-video-pipeline_scripts,MOVE,development,0.00390625,1
ai-sites/automation/logs,projects/automation_logs,MOVE,development,0.00390625,1
ai-sites/AvaTarArTs/avatararts-portfolio/.next/server,content/.next_server,MOVE,content,0.00390625,1
ai-sites/creative-ai-education/scripts,projects/creative-ai-education_scripts,MOVE,development,0.00390625,1
