Etsy Listing,Listing URL,tags,price,favorites,views,visibility_score,conversion_rate
"ReAL Santa Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671898/real-santa-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Red and Green Inflated Candy Cane 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627721853/red-and-green-inflated-candy-cane-20oz,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,2,0,0
"red eye Cute Blue Monster Cartoon Eating Cookie Grey Sweatshirt, Unisex Pullover, Casual Comfortable Sweater",https://www.etsy.com/listing/1647578839/red-eye-cute-blue-monster-cartoon-eating,"casual sweater,unisex grey sweater,comfortable clothing,playful apparel,cozy sweater,streetwear,pop culture fashion,monster print,graphic sweatshirt,cute monster,gift for him,gift for her,cartoon fans",30,0,0,0,0
"Relaxing Skeleton Beach Scene Digital Print, Colorful Cartoon Skull Art, Unique Home Decor Poster INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797261/relaxing-skeleton-beach-scene-digital,"digital print,skeleton art,beach scene,colorful poster,cartoon skull,unique home decor,wall art,gift idea,relaxing beach print,quirky decor,humorous art,downloadable print,vibrant wall art",2,0,3,0,0
"Retro Skeleton Beach Design, Hot Girl Summer Graphic, Digital Download, Vintage Sunset Palm Trees Artwork INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797273/retro-skeleton-beach-design-hot-girl,"beach design,hot girl summer,retro sunset,palm trees art,digital download,t shirt graphic,vintage style,skeleton beach,summer vibe,cool printables,bone art,holiday graphic,commercial use",2,0,2,0,0
"Retro Skeleton Beach Sunset Digital Art, Neon Colors Illustration, Sun of a Beach Poster, Home Decor INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797309/retro-skeleton-beach-sunset-digital-art,"skeleton art,retro sunset,neon colors,digital download,home decor,wall art print,beach illustration,sun of a beach,skeleton poster,vibrant colors,quirky art print,lounge decor,printable art",2,0,0,0,0
"Retro Skeleton Surfer Beach Sunset Digital Art Print, Vibrant Neon Colors, Home Decor INSTANT DOWNLOAD",https://www.etsy.com/listing/1710613750/retro-skeleton-surfer-beach-sunset,"skeleton surfer,beach sunset,retro print,digital art,home decor,surf art,neon colors,instant download,printable art,vibrant decor,coastal artwork,skeleton art,surfboard design",2,0,2,0,0
"Roses 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720651/roses-20oz-tumbler-wrap-xmas-coffee,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,2,0,0
"safari Cute Monster Cartoon Sweatshirt, Funny Saying Casual Pullover, Unisex Adult Cozy Graphic Top, Unique Gift Idea",https://www.etsy.com/listing/1633404580/safari-cute-monster-cartoon-sweatshirt,"cozy unisex top,casual sweatshirt,monster print,unique gift idea,cartoon monster,playful slogan top,adult humor clothing,gift for friend,warm pullover,fun monster design,comfortable wear,novelty sweater,animated print top",30,0,1,0,0
"Salem 1692 Halloween Shirt, Spooky Haunted House Tee, Funny Witch T-Shirt, Vintage Salem Witch Trials Top, Halloween Gift Idea",https://www.etsy.com/listing/1791440704/salem-1692-halloween-shirt-spooky,"salem 1692 shirt,halloween tee,haunted house top,spooky t shirt,witch trials shirt,funny witch tee,halloween gift idea,vintage style tee,witch trials top,salem witch tee,spooky design top,haunted salem shirt,witchy vibes shirt",25,0,0,0,0
"Santa 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1625555749/santa-3d-unzipped-breakthrough-christmas,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,3,0,33.33
"Santa Beard Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671830/santa-beard-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Santa Bearded Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671836/santa-bearded-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Santa Blocks Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845449/santa-blocks-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Santa Came Twice Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671858/santa-came-twice-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,7,0,0
"Santa Claus HOHOHO Merry Christmas Sweatshirt, Unisex Holiday Top, Festive Winter Apparel, Cozy Christmas Jumper",https://www.etsy.com/listing/1633429676/santa-claus-hohoho-merry-christmas,"Christmas Sweatshirt,Santa Claus Top,Festive Jumper,Holiday Apparel,Winter Clothing,Unisex Christmas,HOHOHO Santa,Xmas Gift Idea,Santa Graphic Tee,Cozy Winter Wear,Red Green Plaid,Christmas Party Top,Warm Christmas",30,0,2,0,0
"Santa Claus Naughty List Funny Coffee Mug, Christmas Gift Idea, Holiday Themed Mug for Winter, Ready for Anything Quote Mug",https://www.etsy.com/listing/1776288640/santa-claus-naughty-list-funny-coffee,"santa claus mug,naughty list mug,funny coffee mug,christmas gift mug,holiday coffee mug,winter theme mug,ready for anything,santa coffee cup,christmas santa mug,christmas cheer mug,holiday beverage mug,santa claus gift,christmas humor mug",20,0,0,0,0
"Santa FaceD Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671842/santa-faced-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Santa ReaL Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845427/santa-real-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Santa Snuggles 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378738/santa-snuggles-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,4,0,0
"Santa Time Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845411/santa-time-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,1,0,0
"Santa&#39;s Only Workout Chimney Squats Sweatshirt, Funny Christmas Fitness Top, Holiday Gym Apparel",https://www.etsy.com/listing/1633429692/santas-only-workout-chimney-squats,"Christmas Sweatshirt,Santa Workout Top,Festive Gym Wear,Chimney Squat Shirt,Christmas Gift Idea,Winter Workout Gear,Santa Claus Top,Gym Lover Present,Xmas Themed Clothing,Casual Holiday Wear,Seasonal Gym Attire",30,0,0,0,0
"Santas Coming Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671850/santas-coming-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,0,0,0
"Santas Fav Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1624845423/santas-fav-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,8,0,0
"Scared Shitless Shirt, Funny Skeleton Tee, Halloween Humor TShirt, Spooky Ghost Shirt, Gag Gift Tee, Humorous Toilet Design",https://www.etsy.com/listing/1805606993/scared-shitless-shirt-funny-skeleton-tee,"funny skeleton tee,halloween humor,ghost shirt,gag gift tee,spooky shirt,skeleton humor shirt,funny halloween tee,ghostly haunt tee,fearful fun tee,bathroom humor tee,cheeky ghost design,toilet humor tshirt,t-shirt",25,0,0,0,0
"Scared Shitless T Shirt, Funny Skeleton Toilet Design, Humorous Ghost Print, Halloween Gag Gift, Laugh in the Face of Fear",https://www.etsy.com/listing/1791408114/scared-shitless-t-shirt-funny-skeleton,"funny tshirt,skeleton shirt,halloween tee,ghost design,gag gift idea,humorous tee,scared shitless,toilet humor,halloween joke,quirky shirt,adult humor tee,spooky humor,lighthearted fun",30,0,0,0,0
"Sci-Fi Digital Art Print, Quirky Alien Dog Pilot, Spaceship Interior Background, Instant Download",https://www.etsy.com/listing/1647666223/sci-fi-digital-art-print-quirky-alien,"Sci-Fi Art Print,Digital Download,Quirky Illustration,Alien Dog Pilot,Space Artwork,Unique Wall Decor,Instant Download,Science Fiction,Geeky Print,Whimsical Art,Outer Space Decor,Illustration Art,Gift for Nerds",2,0,1,0,0
"Sci-Fi Fantasy Digital Art, Quirky Alien Creature Illustration, Cyberpunk Wall Poster",https://www.etsy.com/listing/1633491714/sci-fi-fantasy-digital-art-quirky-alien,"Sci-Fi Art,Fantasy Digital,Alien Illustration,Cyberpunk Decor,Wall Poster,Extraterrestrial,Quirky Character,Space Creature,Printable Art,Home Decor,Unique Gift,Digital Print,Downloadable Art",2,0,0,0,0
Single And Ready To Jingle Christmas Mug Funny Santa Mug Holiday Gift Mug Christmas Coffee Mug Festive Santa Claus Mug,https://www.etsy.com/listing/1776288606/single-and-ready-to-jingle-christmas-mug,"christmas mug,santa mug,holiday gift,festive mug,christmas coffee,jingle mug,funny christmas,santa claus mug,holiday coffee,christmas humor,holiday present,festive santa,jingle joke",20,0,0,0,0
"Sleighin This Funny Santa Sweatshirt, Christmas Sweater, Xmas Santa Sweatshirt, Retro Santa Vibes, Xmas Vibes Sweatshirt,Santa Hoodies",https://www.etsy.com/listing/1610671856/sleighin-this-funny-santa-sweatshirt,"Gift For Her,Holiday Sweater,Gift For Christmas,Christmas Vacation,Ugly Christmas Gift,Funny Xmas Sweater,Gift For Him,Christmas Sweatshirt,Ugly Sweater Party,Ugly Sweater Men,Ugly Sweater Women,Funny Christmas,Funny Ugly Sweater",2,0,4,0,0
"Snow DAY 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378756/snow-day-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,0,0,0
"Son of a Nutcracker Funny Christmas Sweatshirt, Holiday Humor Graphic Sweater, Unisex Winter Apparel",https://www.etsy.com/listing/1633429582/son-of-a-nutcracker-funny-christmas,"Christmas Sweatshirt,Nutcracker Joke,Funny Winter Apparel,Holiday Humor Top,Unisex Sweater,Festive Clothing,Christmas Party Wear,Love Christmas,Winter Wardrobe,Bold Graphic Sweater,Comfy Holiday Top,Laugh Out Loud,Gift Idea",30,0,1,0,0
"Spooky Season T Shirt, Funny Halloween Graphic Tee, In My Spooky Era Shirt, Skull Bat Design, Witchy Vibes, Halloween Clothing",https://www.etsy.com/listing/1791440724/spooky-season-t-shirt-funny-halloween,"spooky shirt,halloween tee,funny tshirt,spooky era,skull design,bat print,witchy vibes,halloween party,casual wear,unique graphic,halloween gift,halloween clothing,spooky vibes",25,0,0,0,0
"Star Shine 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1625555717/star-shine-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,2,0,0
"Stay Trashy Raccoon DJ Sweatshirt, Cool Wildlife Music Lover Pullover, Eclectic Animal Print, Unique Hipster Graphic Sweater",https://www.etsy.com/listing/1647604051/stay-trashy-raccoon-dj-sweatshirt-cool,"Raccoon Sweatshirt,DJ Animal Pullover,Music Lover Gift,Hipster Sweater,Unique Graphic Top,Eclectic Style,Cool Wildlife Design,Stay Trashy Top,Trendy Animal Print,Unisex Fashion,Casual Streetwear,Indie Clothing,Youthful Design",30,0,1,0,0
"Stay Trashy Raccoon Sweatshirt, Christmas Lights Funny Winter Holiday Top, Unisex Graphic Sweater for Cold Weather",https://www.etsy.com/listing/1647604031/stay-trashy-raccoon-sweatshirt-christmas,"Raccoon Sweatshirt,Funny Holiday Top,Christmas Lights,Winter Sweater,Unisex Sweatshirt,Cold Weather Wear,Stay Trashy,Animal Lover Gift,Raccoon Graphic,Cozy Winter Apparel,Festive Sweater,Holiday Party Top,Quirky Sweatshirt",30,0,0,0,0
"Steampunk Animal Art Download, Digital Fantasy Creature Illustration, Unique Wolf Print, Mechanic Workshop, Gift Idea Digital Download",https://www.etsy.com/listing/1633491708/steampunk-animal-art-download-digital,"steampunk wolf print,fantasy art download,digital creature art,unique digital print,steampunk decor,printable wall art,anthropomorphic art,workshop wall decor,fantasy illustration,digital art gift,animal mechanic art,instant download,home office art",2,0,0,0,0
"Steampunk Animal Art, Quirky Yak Cartoon Character, Digital Print, Unique Wall Decor, 8x10, Vibrant Colors, Gift for Geeks Digital Download",https://www.etsy.com/listing/1647666201/steampunk-animal-art-quirky-yak-cartoon,"Steampunk Yak Art,Cartoon Animal Print,Digital Wall Decor,Quirky Home Artwork,Geeky Room Decor,Colorful Print,Unique Gift Idea,Animal Character,Vibrant Art Print,DIY Wall Art,Printable Artwork,Fictional Creature,Eclectic Style",2,0,1,0,0
"Steampunk Animal Art, Whimsical Dog Illustration, Digital Download, Quirky Wall Decor, Sci-fi Dog Poster, Unique Gift Idea Digital Download",https://www.etsy.com/listing/1647666183/steampunk-animal-art-whimsical-dog,"Steampunk Dog Art,Animal Illustration,Sci-fi Poster,Whimsical Decor,Digital Download,Printable Art,Quirky Gift,Unique Home Decor,Steampunk Decor,Dog Lover Gift,Instant Download,Sci-Fi Wall Art,Steampunk Gadgets",2,0,1,0,0
"Steampunk Animal Pilot Illustration, Digital Art Print, Quirky Aviator Deer Downloadable Wall Art, Fantasy Creature Decor Digital Download",https://www.etsy.com/listing/1647666207/steampunk-animal-pilot-illustration,"steampunk animal art,pilot deer print,digital wall art,fantasy creature,quirky room decor,aviator animal,whimsical art print,downloadable image,steampunk decor,fantasy art,eccentric wall art,art gift,creative home decor",2,0,3,0,0
"Steampunk Aviator Animal Art, Digital Print, Vintage Pilot Walrus Illustration, Nursery Wall Decor, Unique Gift, Instant Digital Download",https://www.etsy.com/listing/1633491564/steampunk-aviator-animal-art-digital,"Steampunk Art Print,Walrus Pilot,Nursery Wall Art,Digital Download,Vintage Illustration,Unique Animal Art,Quirky Home Decor,Gift Idea,Printable Artwork,Steampunk Walrus,Aviator Animal,Pilot Wall Art,Instant Download",2,0,0,0,0
"Steampunk Fantasy Digital Art, Eccentric Inventor Character Illustration, Quirky Wall Art, Unique Computer Wallpaper, Print Digital Download",https://www.etsy.com/listing/1633491532/steampunk-fantasy-digital-art-eccentric,"Quirky Wall Art,Unique Wallpaper,Fantasy Art Print,Eccentric Character,Downloadable Art,Vibrant Illustration,Steampunk Decor,Creative Print,Computer Wallpaper,Instant Download,Artistic Printables,Home Decor Art,Office Wall Art",2,0,0,0,0
"Storm&#39;s Specter in the Lighthouse jigsaw Puzzle (96, 252, 500, 1000-Piece)",https://www.etsy.com/listing/1591828150/storms-specter-in-the-lighthouse-jigsaw,"lighthouse,storm,ghostly figure,waves,haunted,supernatural,rocky shore,dark clouds,sea,eerie,nautical,beacon,coastal",47,0,18,0,0
"sugar spice Chef Muppet Sweatshirt, Unisex Cartoon Character Pullover, Casual Cotton Top, Funny Kitchen Cook Sweater, Adult Humor Cozy Shirt",https://www.etsy.com/listing/1633404688/sugar-spice-chef-muppet-sweatshirt,"muppet graphic top,unisex pullover,cotton casual wear,kitchen humor shirt,funny cook sweater,adult humor clothing,cozy winter apparel,fun muppet design,chef lover gift,baking enthusiast,comfy graphic wear,casual style sweater,foodie gift idea",30,0,12,0,0
"Sun of a Beach Digital Print, Colorful Skull Art, Beach Lover, Summer Vibes, Instant Download INSTANT DOWNLOAD",https://www.etsy.com/listing/1724797271/sun-of-a-beach-digital-print-colorful,"digital print,skull art,beach design,summer decor,instant download,colorful art,printable wall art,home decor,office decor,beach lover gift,fun artwork,vibrant print,sun of a beach",2,0,0,0,0
"Sun of a Beach Skeleton Art - Retro Surf Digital Poster Print, Vibrant Beach Wall Art, Beach Decor INSTANT DOWNLOAD",https://www.etsy.com/listing/1710613760/sun-of-a-beach-skeleton-art-retro-surf,"Skeleton Poster,Beach Wall Art,Retro Surf Art,Digital Print,Instant Download,Home Decor,Office Art Décor,Surf Lover Gift,Beach House Decor,Vibrant Print,Edgy Room Decor,Printable Art,Summer Decor",2,0,2,0,0
"Sunflower 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720615/sunflower-20oz-tumbler-wrap-xmas-coffee,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,0,0,0
"Tapered Dripping Buffalo Plaid Skinny Tumbler 20Oz Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720571/tapered-dripping-buffalo-plaid-skinny,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,1,0,0
"Teal and Gold 3D Flower 20oz Tumbler Wrap Xmas Coffee Puffy Tumbler, Instant Digital Download PNG Sublimation",https://www.etsy.com/listing/1627720655/teal-and-gold-3d-flower-20oz-tumbler,"3d design tumbler,puffy tumbler wrap,png for sublimation,tumbler sublimation,20oz tumbler wrap,bubble tumbler wrap,Spooky Season Puff,3D witch tumbler,3d halloween puff,sugar and spice,Inflated Tumbler,Witch brew Co",2,0,1,0,0
"The Grinch Christmas Mug, Funny Holiday Coffee Cup, That&#39;s It I&#39;m Going Mug, Cute Grinch Design, Perfect Gift Idea",https://www.etsy.com/listing/1785018767/the-grinch-christmas-mug-funny-holiday,"grinch christmas mug,funny holiday mug,that's it i'm going,holiday coffee cup,grinch mug gift,cute grinch design,holiday humor mug,fun christmas gift,grinch coffee cup,funny grinch mug,christmas humor mug,holiday mug gift,grinch quote mug",15,0,0,0,0
"The Grinch Christmas Mug, Funny Holiday Coffee Cup, That&#39;s It I&#39;m Going Mug, Cute Holiday T-Shirt, Winter Festive Tee Shirt",https://www.etsy.com/listing/1785018759/the-grinch-christmas-mug-funny-holiday,"christmas mug,holiday coffee cup,funny holiday shirt,grinch design tee,cute holiday t shirt,festive quote shirt,gift for grinch fans,winter wardrobe,holiday humor tee,unique holiday shirt,winter scene t shirt,casual holiday wear",15,0,0,0,0
"The Grinch Christmas T-Shirt, Funny Holiday Shirt, Eww People Shirt, Christmas Graphic Tee, Holiday Grinch Shirt, Funny Christmas Top",https://www.etsy.com/listing/1770824370/the-grinch-christmas-t-shirt-funny,"grinch christmas tee,funny holiday shirt,eww people t shirt,holiday humor shirt,grinch holiday tee,funny xmas top,grinch lovers shirt,christmas comedy tee,holiday party shirt,festive humor top,holiday grinch gift,fun xmas tee,grinch themed shirt",15,0,2,0,0
"The Space Astronaut Shirt, Funny Space Tee, Retro Astronaut T-Shirt, Outer Space Graphic Shirt, Cool Astronaut Design, Galaxy T-Shirt",https://www.etsy.com/listing/1768153148/the-space-astronaut-shirt-funny-space,"space shirt,astronaut tee,funny space shirt,retro space shirt,space graphic tee,galaxy t shirt,astronomy shirt,stars tee,universe shirt,astronaut design,cool space shirt,space lover gift,unique space tee",30,0,0,0,0
"The Space Astronaut Shirt, Sci-Fi Space Tee, Cool Space Helmet Tshirt, Space Enthusiast Gift, Trendy Space Design, Galaxy Adventure, Geeky",https://www.etsy.com/listing/1782346087/the-space-astronaut-shirt-sci-fi-space,"space shirt,astronaut tshirt,sci fi apparel,space helmet tee,galaxy shirt,trendy spacewear,geeky tee,space gift,astronaut gift,space enthusiast,futuristic fashion,star explorer,cool space tee",30,0,0,0,0
"The Space Astronaut Shirt, Space Exploration Tee, Futuristic Space T-Shirt, Astronaut Art Tee, Sci-Fi Enthusiast Shirt, Space Lover Gift",https://www.etsy.com/listing/1768153122/the-space-astronaut-shirt-space,"space t shirt,astronaut tee,space lover,sci fi shirt,future space,space explorer,space enthusiast,futuristic tee,space art,galaxy shirt,astronaut art,unique graphic tee,space gift",30,0,0,0,0
"To The Moon Shirt, Astronaut T-Shirt, Space Rocket Tee, Funny Rocket Shirt, Space Lover Gift, To The Moon Graphic Tee, Astronaut Graphic",https://www.etsy.com/listing/1768153138/to-the-moon-shirt-astronaut-t-shirt,"to the moon shirt,astronaut tee,space rocket,funny space t shirt,rocket shirt,space lover gift,astronaut design,cosmic tee,moon shirt,rocket graphic tee,funny space shirt,cosmic design,unique gift",30,0,0,0,0
"TooT TooT 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1625555709/toot-toot-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,12,0,0
"TooT TooT 3D Unzipped Breakthrough Christmas Ornament Sublimation PNG, Christmas Round Ornament | Instant Digital Download",https://www.etsy.com/listing/1611378750/toot-toot-3d-unzipped-breakthrough,"Ornament Sublimation,Ornament PNG,Christmas Ornament,3D Christmas PNG,Round Ornament PNG,3D Ornament,Cute Christmas PNG,Christmas Gift PNG,Break Through PNG,Cute Snow Ornament,Trendy Ornament PNG,Christmas Animals,3D Unzipped Ornament",5,0,4,0,25
"trashmass-orbog Trash Panda, Trashy Christmas Raccoon Little Debbie shirt, Merry Christmas, Funny Christmas Shirt",https://www.etsy.com/listing/1627071272/trashmass-orbog-trash-panda-trashy,"trash panda,cute raccoon,funny raccoon,raccoon,merry christmas,christmas hoodie,christmas sweater,funny christmas tee,merry trashmas,happy trashmas,raccoon christmas,raccoon sweatshirt,funny png",30,0,1,0,0
"trippy cookie Colorful Monster Cookie Lover Sweatshirt, Unisex Casual Pullover, Fun Graphic Sweatshirt, Gift for Cartoon Fans, All Sizes",https://www.etsy.com/listing/1633404694/trippy-cookie-colorful-monster-cookie,"Cartoon Sweatshirt,Monster Pullover,Cookie Lover Top,Casual Wear,Unisex Clothing,Fun Graphic Sweat,Gift for Him,Gift for Her,Animated Apparel,Cozy Sweatshirt,Winter Clothing,Vibrant Print,Street Style",30,0,1,0,0
"Trust The Future Shirt, Cute Motivational Tee, Inspirational T-Shirt, Everything Is Future, Positive Quote Tee, Thoughtful Gift",https://www.etsy.com/listing/1782346031/trust-the-future-shirt-cute-motivational,"trust the future,motivational tee,inspirational shirt,positive quote,thoughtful gift,cute tee,everyday wear,future shirt,bright future,uplifting tee,optimism shirt,gift for friend,daily wear tee",30,0,0,0,0
"Turkey Day Thanksgiving Sweatshirt, Autumn Harvest Crewneck, Fall Festival Pullover, Family Gathering Outfit Idea",https://www.etsy.com/listing/1633429668/turkey-day-thanksgiving-sweatshirt,"Turkey Day Pullover,Autumn Crewneck,Fall Festival Top,Colorful Autumn Garb,Turkey Day Crewneck",30,0,0,0,0
"Unique Book Christmas Tree Sweatshirt, Literary Holiday Apparel, Festive Winter Sweatshirt for Book Lovers, Cozy Pullover",https://www.etsy.com/listing/1647603941/unique-book-christmas-tree-sweatshirt,"Christmas Sweatshirt,Book Tree Design,Holiday Apparel,Winter Pullover,Festive Clothing,Book Lover Gift,Unique Christmas Top,Reading Fan Sweat,Vintage Books Print,Cozy Winter Wear,Gift for Readers,Bookworm Chic,Warm Holiday Sweat",30,0,2,0,0
